n,knob_MAT_SIZE,knob_UNROLL_FACTOR1,knob_UNROLL_FACTOR2,knob_UNROLL_FACTOR3,knob_SUBDIM_X,knob_SUBDIM_Y,B,knob_DATA_BLOCK,obj1,obj2
2971,1024,4,2,8,8,2,0,524288,11.370924,90
2972,1024,4,2,8,8,2,0,262144,16.315622,138
2973,1024,4,2,8,8,4,0,1048576,12.636791,56
2974,1024,4,2,8,8,4,0,524288,13.244363,107
2975,1024,4,2,8,8,4,0,262144,14.033507,140
2976,1024,4,2,8,8,8,0,1048576,11.744791,60
2977,1024,4,2,8,8,8,0,524288,12.275287,96
2978,1024,4,2,8,8,8,0,262144,13.76605,141
2979,1024,4,2,8,8,16,0,1048576,12.747259,65
2980,1024,4,2,8,8,16,0,524288,11.138222,135
2981,1024,4,2,8,8,16,0,262144,12.977591,148
2982,1024,4,2,8,16,1,0,1048576,10.817526,63
2983,1024,4,2,8,16,1,0,524288,9.328343,99
2984,1024,4,2,8,16,1,0,262144,12.139095,164
2985,1024,4,2,8,16,2,0,1048576,15.330376,62
2986,1024,4,2,8,16,2,0,524288,12.239483,95
2987,1024,4,2,8,16,2,0,262144,15.484544,131
2988,1024,4,2,8,16,4,0,1048576,14.627043,53
2989,1024,4,2,8,16,4,0,524288,13.785526,92
2990,1024,4,2,8,16,4,0,262144,15.178744,137
2991,1024,4,2,8,16,8,0,1048576,11.435838,56
2992,1024,4,2,8,16,8,0,524288,13.31607,101
2993,1024,4,2,8,16,8,0,262144,16.109557,140
2994,1024,4,2,8,16,16,0,1048576,11.848903,55
2995,1024,4,2,8,16,16,0,524288,12.63532,100
2996,1024,4,2,8,16,16,0,262144,13.573097,121
2997,1024,4,4,1,1,1,0,1048576,11.279352,72
2998,1024,4,4,1,1,1,0,524288,10.002809,108
2999,1024,4,4,1,1,1,0,262144,15.953562,193
3000,1024,4,4,1,1,2,0,1048576,14.804946,81
3001,1024,4,4,1,1,2,0,524288,16.192557,128
3002,1024,4,4,1,1,2,0,262144,19.167084,176
3003,1024,4,4,1,1,4,0,1048576,14.509378,85
3004,1024,4,4,1,1,4,0,524288,17.083003,142
3005,1024,4,4,1,1,4,0,262144,17.254112,198
3006,1024,4,4,1,1,8,0,1048576,13.320435,76
3007,1024,4,4,1,1,8,0,524288,19.626403,132
3008,1024,4,4,1,1,8,0,262144,20.116644,190
3009,1024,4,4,1,1,16,0,1048576,13.630087,79
3010,1024,4,4,1,1,16,0,524288,18.296302,146
3011,1024,4,4,1,1,16,0,262144,16.394276,194
3012,1024,4,4,1,2,1,0,1048576,4.578886,36
3013,1024,4,4,1,2,1,0,524288,6.810287,64
3014,1024,4,4,1,2,1,0,262144,5.718234,120
3015,1024,4,4,1,2,2,0,1048576,6.502398,41
3016,1024,4,4,1,2,2,0,524288,6.514489,92
3017,1024,4,4,1,2,2,0,262144,6.446781,127
3018,1024,4,4,1,2,4,0,1048576,7.034503,46
3019,1024,4,4,1,2,4,0,524288,7.029935,108
3020,1024,4,4,1,2,4,0,262144,6.758148,136
3021,1024,4,4,1,2,8,0,1048576,5.745999,33
3022,1024,4,4,1,2,8,0,524288,6.486417,67
3023,1024,4,4,1,2,8,0,262144,5.22948,136
3024,1024,4,4,1,2,16,0,1048576,7.463572,50
3025,1024,4,4,1,2,16,0,524288,5.445054,78
3026,1024,4,4,1,2,16,0,262144,7.500116,154
3027,1024,4,4,1,4,1,0,1048576,10.920057,63
3028,1024,4,4,1,4,1,0,524288,11.749459,115
3029,1024,4,4,1,4,1,0,262144,10.301028,135
3030,1024,4,4,1,4,2,0,1048576,9.717842,72
3031,1024,4,4,1,4,2,0,524288,11.743629,113
3032,1024,4,4,1,4,2,0,262144,10.01246,153
3033,1024,4,4,1,4,4,0,1048576,8.824902,61
3034,1024,4,4,1,4,4,0,524288,11.644615,104
3035,1024,4,4,1,4,4,0,262144,11.567029,135
3036,1024,4,4,1,4,8,0,1048576,6.741188,61
3037,1024,4,4,1,4,8,0,524288,6.17369,106
3038,1024,4,4,1,4,8,0,262144,10.479366,163
3039,1024,4,4,1,4,16,0,1048576,9.916419,73
3040,1024,4,4,1,4,16,0,524288,11.391429,125
3041,1024,4,4,1,4,16,0,262144,10.564456,232
3042,1024,4,4,1,8,1,0,1048576,9.190137,68
3043,1024,4,4,1,8,1,0,524288,11.446562,121
3044,1024,4,4,1,8,1,0,262144,10.702033,166
3045,1024,4,4,1,8,2,0,1048576,8.028969,71
3046,1024,4,4,1,8,2,0,524288,11.677694,116
3047,1024,4,4,1,8,2,0,262144,11.123513,212
3048,1024,4,4,1,8,4,0,1048576,7.934163,63
3049,1024,4,4,1,8,4,0,524288,7.570881,103
3050,1024,4,4,1,8,4,0,262144,10.1418,160
3051,1024,4,4,1,8,8,0,1048576,10.941598,82
3052,1024,4,4,1,8,8,0,524288,11.792745,123
3053,1024,4,4,1,8,8,0,262144,10.356434,195
3054,1024,4,4,1,8,16,0,1048576,9.621712,76
3055,1024,4,4,1,8,16,0,524288,10.966879,124
3056,1024,4,4,1,8,16,0,262144,10.38679,187
3057,1024,4,4,1,16,1,0,1048576,9.95966,84
3058,1024,4,4,1,16,1,0,524288,11.136731,125
3059,1024,4,4,1,16,1,0,262144,9.19933,194
3060,1024,4,4,1,16,2,0,1048576,10.566518,81
3061,1024,4,4,1,16,2,0,524288,7.262197,118
3062,1024,4,4,1,16,2,0,262144,9.614134,213
3063,1024,4,4,1,16,4,0,1048576,10.650134,82
3064,1024,4,4,1,16,4,0,524288,11.919735,131
3065,1024,4,4,1,16,4,0,262144,10.974185,181
3066,1024,4,4,1,16,8,0,1048576,10.561534,100
3067,1024,4,4,1,16,8,0,524288,10.901861,144
3068,1024,4,4,1,16,8,0,262144,11.093722,290
3069,1024,4,4,1,16,16,0,1048576,9.397693,89
3070,1024,4,4,1,16,16,0,524288,10.745605,136
3071,1024,4,4,1,16,16,0,262144,12.06913,224
3072,1024,4,4,2,1,1,0,1048576,5.757842,39
3073,1024,4,4,2,1,1,0,524288,5.230443,82
3074,1024,4,4,2,1,1,0,262144,5.412694,133
3075,1024,4,4,2,1,2,0,1048576,6.981247,53
3076,1024,4,4,2,1,2,0,524288,6.268447,104
3077,1024,4,4,2,1,2,0,262144,6.682499,163
3078,1024,4,4,2,1,4,0,1048576,6.429168,51
3079,1024,4,4,2,1,4,0,524288,8.561024,95
3080,1024,4,4,2,1,4,0,262144,7.741209,133
3081,1024,4,4,2,1,8,0,1048576,4.241599,39
3082,1024,4,4,2,1,8,0,524288,4.381911,83
3083,1024,4,4,2,1,8,0,262144,4.354494,144
3084,1024,4,4,2,1,16,0,1048576,7.178395,72
3085,1024,4,4,2,1,16,0,524288,6.605381,112
3086,1024,4,4,2,1,16,0,262144,6.526766,216
3087,1024,4,4,2,2,1,0,1048576,6.697699,74
3088,1024,4,4,2,2,1,0,524288,7.635074,128
3089,1024,4,4,2,2,1,0,262144,7.016877,197
3090,1024,4,4,2,2,2,0,1048576,3.30451,36
3091,1024,4,4,2,2,2,0,524288,5.812325,90
3092,1024,4,4,2,2,2,0,262144,4.099592,146
3093,1024,4,4,2,2,4,0,1048576,7.318017,76
3094,1024,4,4,2,2,4,0,524288,7.103141,157
3095,1024,4,4,2,2,4,0,262144,6.388634,191
3096,1024,4,4,2,2,8,0,1048576,8.390858,93
3097,1024,4,4,2,2,8,0,524288,7.567731,161
3098,1024,4,4,2,2,8,0,262144,7.052017,174
3099,1024,4,4,2,2,16,0,1048576,4.480154,39
3100,1024,4,4,2,2,16,0,524288,4.194701,71
3101,1024,4,4,2,2,16,0,262144,4.354361,139
3102,1024,4,4,2,4,1,0,1048576,8.981039,114
3103,1024,4,4,2,4,1,0,524288,6.853261,151
3104,1024,4,4,2,4,1,0,262144,6.215627,180
3105,1024,4,4,2,4,2,0,1048576,8.25303,110
3106,1024,4,4,2,4,2,0,524288,8.977039,136
3107,1024,4,4,2,4,2,0,262144,8.190876,248
3108,1024,4,4,2,4,4,0,1048576,5.913186,67
3109,1024,4,4,2,4,4,0,524288,5.57446,123
3110,1024,4,4,2,4,4,0,262144,6.484181,160
3111,1024,4,4,2,4,8,0,1048576,10.713818,136
3112,1024,4,4,2,4,8,0,524288,7.689418,130
3113,1024,4,4,2,4,8,0,262144,7.378417,219
3114,1024,4,4,2,4,16,0,1048576,7.909859,122
3115,1024,4,4,2,4,16,0,524288,9.549626,167
3116,1024,4,4,2,4,16,0,262144,8.963275,269
3117,1024,4,4,2,8,1,0,1048576,3.631239,42
3118,1024,4,4,2,8,1,0,524288,2.191381,83
3119,1024,4,4,2,8,1,0,262144,2.735865,126
3120,1024,4,4,2,8,2,0,1048576,6.330642,75
3121,1024,4,4,2,8,2,0,524288,5.382104,109
3122,1024,4,4,2,8,2,0,262144,5.459738,177
3123,1024,4,4,2,8,4,0,1048576,5.081605,60
3124,1024,4,4,2,8,4,0,524288,4.453798,91
3125,1024,4,4,2,8,4,0,262144,5.686558,232
3126,1024,4,4,2,8,8,0,1048576,6.295062,74
3127,1024,4,4,2,8,8,0,524288,4.899139,123
3128,1024,4,4,2,8,8,0,262144,4.798926,172
3129,1024,4,4,2,8,16,0,1048576,5.303292,63
3130,1024,4,4,2,8,16,0,524288,4.448313,109
3131,1024,4,4,2,8,16,0,262144,4.222469,159
3132,1024,4,4,2,16,1,0,1048576,7.237742,103
3133,1024,4,4,2,16,1,0,524288,5.535574,166
3134,1024,4,4,2,16,1,0,262144,6.142483,254
3135,1024,4,4,2,16,2,0,1048576,4.999418,62
3136,1024,4,4,2,16,2,0,524288,4.092021,89
3137,1024,4,4,2,16,2,0,262144,4.0853,204
3138,1024,4,4,2,16,4,0,1048576,6.395052,122
3139,1024,4,4,2,16,4,0,524288,5.438123,152
3140,1024,4,4,2,16,4,0,262144,6.591237,283
3141,1024,4,4,2,16,8,0,1048576,6.551967,110
3142,1024,4,4,2,16,8,0,524288,5.890451,136
3143,1024,4,4,2,16,8,0,262144,5.27196,214
3144,1024,4,4,2,16,16,0,1048576,5.961413,116
3145,1024,4,4,2,16,16,0,524288,5.755312,184
3146,1024,4,4,2,16,16,0,262144,6.859225,253
3147,1024,4,4,4,1,1,0,1048576,8.841933,41
3148,1024,4,4,4,1,1,0,524288,9.070799,57
3149,1024,4,4,4,1,1,0,262144,13.496601,127
3150,1024,4,4,4,1,2,0,1048576,11.277214,33
3151,1024,4,4,4,1,2,0,524288,8.509615,66
3152,1024,4,4,4,1,2,0,262144,18.004434,138
3153,1024,4,4,4,1,4,0,1048576,10.175365,42
3154,1024,4,4,4,1,4,0,524288,10.175365,49
3155,1024,4,4,4,1,4,0,262144,8.785593,126
3156,1024,4,4,4,1,8,0,1048576,9.471991,49
3157,1024,4,4,4,1,8,0,524288,8.780311,63
3158,1024,4,4,4,1,8,0,262144,8.138996,124
3159,1024,4,4,4,1,16,0,1048576,8.361319,44
3160,1024,4,4,4,1,16,0,524288,7.298468,61
3161,1024,4,4,4,1,16,0,262144,8.19021,111
3162,1024,4,4,4,2,1,0,1048576,17.000149,62
3163,1024,4,4,4,2,1,0,524288,11.443028,79
3164,1024,4,4,4,2,1,0,262144,13.135307,121
3165,1024,4,4,4,2,2,0,1048576,11.935062,55
3166,1024,4,4,4,2,2,0,524288,10.709218,86
3167,1024,4,4,4,2,2,0,262144,11.258216,120
3168,1024,4,4,4,2,4,0,1048576,9.221906,48
3169,1024,4,4,4,2,4,0,524288,11.788397,77
3170,1024,4,4,4,2,4,0,262144,13.234012,123
3171,1024,4,4,4,2,8,0,1048576,11.516588,43
3172,1024,4,4,4,2,8,0,524288,9.740415,65
3173,1024,4,4,4,2,8,0,262144,11.895998,120
3174,1024,4,4,4,2,16,0,1048576,10.651339,41
3175,1024,4,4,4,2,16,0,524288,9.785938,69
3176,1024,4,4,4,2,16,0,262144,11.316019,121
3177,1024,4,4,4,4,1,0,1048576,9.666843,61
3178,1024,4,4,4,4,1,0,524288,11.658876,108
3179,1024,4,4,4,4,1,0,262144,9.998848,136
3180,1024,4,4,4,4,2,0,1048576,13.397686,61
3181,1024,4,4,4,4,2,0,524288,11.370924,90
3182,1024,4,4,4,4,2,0,262144,16.315622,138
3183,1024,4,4,4,4,4,0,1048576,12.636791,56
3184,1024,4,4,4,4,4,0,524288,13.244363,107
3185,1024,4,4,4,4,4,0,262144,14.033507,140
3186,1024,4,4,4,4,8,0,1048576,11.744791,60
3187,1024,4,4,4,4,8,0,524288,12.275287,96
3188,1024,4,4,4,4,8,0,262144,13.76605,141
3189,1024,4,4,4,4,16,0,1048576,12.747259,65
3190,1024,4,4,4,4,16,0,524288,11.138222,135
3191,1024,4,4,4,4,16,0,262144,12.977591,148
3192,1024,4,4,4,8,1,0,1048576,13.131883,74
3193,1024,4,4,4,8,1,0,524288,14.505026,134
3194,1024,4,4,4,8,1,0,262144,11.413843,248
3195,1024,4,4,4,8,2,0,1048576,15.428141,64
3196,1024,4,4,4,8,2,0,524288,11.859702,89
3197,1024,4,4,4,8,2,0,262144,18.000125,184
3198,1024,4,4,4,8,4,0,1048576,12.807829,56
3199,1024,4,4,4,8,4,0,524288,13.93218,101
3200,1024,4,4,4,8,4,0,262144,17.685838,172
3201,1024,4,4,4,8,8,0,1048576,13.598105,56
3202,1024,4,4,4,8,8,0,524288,14.518075,108
3203,1024,4,4,4,8,8,0,262144,13.134762,151
3204,1024,4,4,4,8,16,0,1048576,13.033464,57
3205,1024,4,4,4,8,16,0,524288,13.22102,101
3206,1024,4,4,4,8,16,0,262144,15.004442,169
3207,1024,4,4,4,16,1,0,1048576,13.463853,71
3208,1024,4,4,4,16,1,0,524288,11.897314,141
3209,1024,4,4,4,16,1,0,262144,12.33891,215
3210,1024,4,4,4,16,2,0,1048576,16.450883,64
3211,1024,4,4,4,16,2,0,524288,13.491604,111
3212,1024,4,4,4,16,2,0,262144,14.751271,189
3213,1024,4,4,4,16,4,0,1048576,16.184337,55
3214,1024,4,4,4,16,4,0,524288,13.83787,99
3215,1024,4,4,4,16,4,0,262144,17.888319,178
3216,1024,4,4,4,16,8,0,1048576,14.9008,62
3217,1024,4,4,4,16,8,0,524288,14.716135,98
3218,1024,4,4,4,16,8,0,262144,15.830841,209
3219,1024,4,4,4,16,16,0,1048576,14.283799,61
3220,1024,4,4,4,16,16,0,524288,13.948174,102
3221,1024,4,4,4,16,16,0,262144,12.655031,164
3222,1024,4,4,8,1,1,0,1048576,4.578886,36
3223,1024,4,4,8,1,1,0,524288,6.810287,64
3224,1024,4,4,8,1,1,0,262144,5.718234,120
3225,1024,4,4,8,1,2,0,1048576,6.502398,41
3226,1024,4,4,8,1,2,0,524288,6.514489,92
3227,1024,4,4,8,1,2,0,262144,6.446781,127
3228,1024,4,4,8,1,4,0,1048576,7.034503,46
3229,1024,4,4,8,1,4,0,524288,7.029935,108
3230,1024,4,4,8,1,4,0,262144,6.758148,136
3231,1024,4,4,8,1,8,0,1048576,5.745999,33
3232,1024,4,4,8,1,8,0,524288,6.486417,67
3233,1024,4,4,8,1,8,0,262144,5.22948,136
3234,1024,4,4,8,1,16,0,1048576,7.463572,50
3235,1024,4,4,8,1,16,0,524288,5.445054,78
3236,1024,4,4,8,1,16,0,262144,7.500116,154
3237,1024,4,4,8,2,1,0,1048576,10.920057,63
3238,1024,4,4,8,2,1,0,524288,11.749459,115
3239,1024,4,4,8,2,1,0,262144,10.301028,135
3240,1024,4,4,8,2,2,0,1048576,9.717842,72
3241,1024,4,4,8,2,2,0,524288,11.743629,113
3242,1024,4,4,8,2,2,0,262144,10.01246,153
3243,1024,4,4,8,2,4,0,1048576,8.824902,61
3244,1024,4,4,8,2,4,0,524288,11.644615,104
3245,1024,4,4,8,2,4,0,262144,11.567029,135
3246,1024,4,4,8,2,8,0,1048576,6.741188,61
3247,1024,4,4,8,2,8,0,524288,6.17369,106
3248,1024,4,4,8,2,8,0,262144,10.479366,163
3249,1024,4,4,8,2,16,0,1048576,9.916419,73
3250,1024,4,4,8,2,16,0,524288,11.391429,125
3251,1024,4,4,8,2,16,0,262144,10.564456,232
3252,1024,4,4,8,4,1,0,1048576,9.190137,68
3253,1024,4,4,8,4,1,0,524288,11.446562,121
3254,1024,4,4,8,4,1,0,262144,10.702033,166
3255,1024,4,4,8,4,2,0,1048576,8.028969,71
3256,1024,4,4,8,4,2,0,524288,11.677694,116
3257,1024,4,4,8,4,2,0,262144,11.123513,212
3258,1024,4,4,8,4,4,0,1048576,10.410499,78
3259,1024,4,4,8,4,4,0,524288,6.526177,101
3260,1024,4,4,8,4,4,0,262144,6.577767,157
3261,1024,4,4,8,4,8,0,1048576,11.616229,89
3262,1024,4,4,8,4,8,0,524288,12.157868,134
3263,1024,4,4,8,4,8,0,262144,10.242786,203
3264,1024,4,4,8,4,16,0,1048576,11.485305,100
3265,1024,4,4,8,4,16,0,524288,11.236369,144
3266,1024,4,4,8,4,16,0,262144,10.603753,186
3267,1024,4,4,8,8,1,0,1048576,11.234266,107
3268,1024,4,4,8,8,1,0,524288,9.640455,143
3269,1024,4,4,8,8,1,0,262144,11.888195,216
3270,1024,4,4,8,8,2,0,1048576,8.940141,71
3271,1024,4,4,8,8,2,0,524288,7.566553,121
3272,1024,4,4,8,8,2,0,262144,7.42898,199
3273,1024,4,4,8,8,4,0,1048576,11.359879,96
3274,1024,4,4,8,8,4,0,524288,12.622088,151
3275,1024,4,4,8,8,4,0,262144,9.234435,186
3276,1024,4,4,8,8,8,0,1048576,11.103868,98
3277,1024,4,4,8,8,8,0,524288,11.332249,181
3278,1024,4,4,8,8,8,0,262144,11.17695,270
3279,1024,4,4,8,8,16,0,1048576,11.533479,107
3280,1024,4,4,8,8,16,0,524288,10.571432,179
3281,1024,4,4,8,8,16,0,262144,10.923887,287
3282,1024,4,4,8,16,1,0,1048576,5.757842,39
3283,1024,4,4,8,16,1,0,524288,5.230443,82
3284,1024,4,4,8,16,1,0,262144,5.412694,133
3285,1024,4,4,8,16,2,0,1048576,6.981247,53
3286,1024,4,4,8,16,2,0,524288,6.268447,104
3287,1024,4,4,8,16,2,0,262144,6.682499,163
3288,1024,4,4,8,16,4,0,1048576,6.429168,51
3289,1024,4,4,8,16,4,0,524288,8.561024,95
3290,1024,4,4,8,16,4,0,262144,7.969682,139
3291,1024,4,4,8,16,8,0,1048576,4.241599,39
3292,1024,4,4,8,16,8,0,524288,4.381911,83
3293,1024,4,4,8,16,8,0,262144,4.354494,144
3294,1024,4,4,8,16,16,0,1048576,7.178395,72
3295,1024,4,4,8,16,16,0,524288,6.388754,113
3296,1024,4,4,8,16,16,0,262144,6.526766,216
3297,1024,4,8,1,1,1,0,1048576,6.697699,74
3298,1024,4,8,1,1,1,0,524288,7.635074,128
3299,1024,4,8,1,1,1,0,262144,7.016877,197
3300,1024,4,8,1,1,2,0,1048576,3.30451,36
3301,1024,4,8,1,1,2,0,524288,5.812325,90
3302,1024,4,8,1,1,2,0,262144,4.099592,146
3303,1024,4,8,1,1,4,0,1048576,7.318017,76
3304,1024,4,8,1,1,4,0,524288,7.103141,157
3305,1024,4,8,1,1,4,0,262144,6.388634,191
3306,1024,4,8,1,1,8,0,1048576,8.390858,93
3307,1024,4,8,1,1,8,0,524288,7.567731,161
3308,1024,4,8,1,1,8,0,262144,7.052017,174
3309,1024,4,8,1,1,16,0,1048576,5.136533,31
3310,1024,4,8,1,1,16,0,524288,4.88011,113
3311,1024,4,8,1,1,16,0,262144,4.165672,132
3312,1024,4,8,1,2,1,0,1048576,10.296488,129
3313,1024,4,8,1,2,1,0,524288,6.645375,152
3314,1024,4,8,1,2,1,0,262144,7.443728,211
3315,1024,4,8,1,2,2,0,1048576,9.774961,134
3316,1024,4,8,1,2,2,0,524288,8.896407,172
3317,1024,4,8,1,2,2,0,262144,9.27101,259
3318,1024,4,8,1,2,4,0,1048576,4.702686,44
3319,1024,4,8,1,2,4,0,524288,4.393044,94
3320,1024,4,8,1,2,4,0,262144,4.926854,145
3321,1024,4,8,1,2,8,0,1048576,7.646338,105
3322,1024,4,8,1,2,8,0,524288,10.448423,174
3323,1024,4,8,1,2,8,0,262144,8.532034,256
3324,1024,4,8,1,2,16,0,1048576,9.944576,141
3325,1024,4,8,1,2,16,0,524288,9.158417,182
3326,1024,4,8,1,2,16,0,262144,7.47355,210
3327,1024,4,8,1,4,1,0,1048576,3.631239,42
3328,1024,4,8,1,4,1,0,524288,2.191381,83
3329,1024,4,8,1,4,1,0,262144,2.735865,126
3330,1024,4,8,1,4,2,0,1048576,6.330642,75
3331,1024,4,8,1,4,2,0,524288,5.382104,109
3332,1024,4,8,1,4,2,0,262144,5.459738,177
3333,1024,4,8,1,4,4,0,1048576,5.081605,60
3334,1024,4,8,1,4,4,0,524288,4.453798,91
3335,1024,4,8,1,4,4,0,262144,5.686558,232
3336,1024,4,8,1,4,8,0,1048576,6.295062,74
3337,1024,4,8,1,4,8,0,524288,4.899139,123
3338,1024,4,8,1,4,8,0,262144,4.798926,172
3339,1024,4,8,1,4,16,0,1048576,5.303292,63
3340,1024,4,8,1,4,16,0,524288,4.680878,110
3341,1024,4,8,1,4,16,0,262144,4.222469,159
3342,1024,4,8,1,8,1,0,1048576,7.237742,103
3343,1024,4,8,1,8,1,0,524288,5.535574,166
3344,1024,4,8,1,8,1,0,262144,6.142483,254
3345,1024,4,8,1,8,2,0,1048576,4.506063,71
3346,1024,4,8,1,8,2,0,524288,4.512784,106
3347,1024,4,8,1,8,4,0,1048576,8.689988,142
3348,1024,4,8,1,8,4,0,524288,5.507282,190
3349,1024,4,8,1,8,4,0,262144,5.438123,268
3350,1024,4,8,1,8,8,0,1048576,5.300506,64
3351,1024,4,8,1,8,8,0,524288,5.053158,107
3352,1024,4,8,1,8,8,0,262144,5.703791,184
3353,1024,4,8,1,8,16,0,1048576,8.675823,148
3354,1024,4,8,1,8,16,0,524288,5.34494,199
3355,1024,4,8,1,8,16,0,262144,5.706256,258
